NO2,C2H5CH,VOC,CO,CLASS
630,609,839,845,6
629,609,839,845,6
629,608,839,844,6
629,609,838,844,6
628,608,839,845,6
628,607,838,844,6
628,607,837,844,6
627,606,837,844,6
627,606,838,844,6
626,606,837,844,6
626,605,836,843,6
625,605,836,843,6
624,604,837,842,6
624,604,835,843,6
623,603,835,842,6
622,603,835,842,6
621,602,835,841,6
620,602,835,841,6
620,601,835,841,6
619,601,834,841,6
618,600,834,840,6
618,599,834,840,6
617,599,834,840,6
617,598,833,840,6
616,597,833,839,6
616,597,832,840,6
616,597,832,839,6
615,596,832,838,6
614,595,832,838,6
613,595,832,839,6
611,594,831,837,6
610,593,831,837,6
610,593,830,837,6
609,592,829,837,6
608,591,830,836,6
608,591,829,836,6
606,590,829,836,6
606,589,828,836,6
606,588,828,835,6
605,588,828,835,6
605,587,828,835,6
604,587,827,834,6
603,586,827,834,6
603,585,827,834,6
602,585,826,834,6
601,584,826,834,6
600,584,826,833,6
600,583,825,834,6
599,583,825,833,6
599,582,825,833,6
598,581,824,833,6
597,581,825,832,6
598,580,824,833,6
596,580,823,832,6
596,579,824,832,6
595,579,823,832,6
595,578,823,832,6
594,578,822,832,6
594,577,823,831,6
593,576,822,831,6
593,576,822,831,6
592,576,822,831,6
592,575,822,831,6
590,574,821,830,6
590,574,821,830,6
589,573,821,829,6
590,573,820,830,6
588,572,820,829,6
587,571,820,829,6
588,571,820,830,6
587,570,819,829,6
587,570,818,829,6
587,570,819,828,6
587,569,818,829,6
587,569,818,829,6
587,569,818,829,6
586,568,818,829,6
586,568,818,829,6
586,567,818,828,6
586,568,817,829,6
586,567,817,829,6
585,567,817,828,6
584,566,817,829,6
584,566,817,828,6
583,565,817,828,6
582,565,816,827,6
581,564,816,827,6
580,563,815,826,6
579,563,814,826,6
579,562,814,826,6
577,561,813,826,6
577,561,814,826,6
576,561,814,825,6
576,560,813,825,6
575,559,814,826,6
574,559,812,825,6
574,558,812,825,6
573,558,812,824,6
572,557,812,824,6
571,557,811,823,6
571,556,811,824,6
570,555,811,823,6
568,555,810,823,6
568,554,809,823,6
567,554,810,823,6
567,553,810,823,6
565,552,809,823,6
565,551,809,822,6
563,550,808,822,6
563,551,809,821,6
563,550,809,822,6
562,549,807,821,6
562,549,807,822,6
562,548,807,821,6
562,547,807,821,6
562,548,807,821,6
562,547,807,822,6
563,547,806,822,6
563,546,806,821,6
563,546,807,822,6
562,545,806,822,6
563,545,807,823,6
563,545,806,823,6
564,545,806,822,6
563,544,806,823,6
563,545,806,823,6
563,545,805,823,6
563,544,806,823,6
562,544,806,823,6
563,544,805,822,6
562,543,805,823,6
561,544,805,823,6
561,543,804,822,6
560,542,805,822,6
559,542,804,821,6
558,541,804,821,6
558,541,804,822,6
557,540,804,821,6
556,540,803,821,6
556,539,803,821,6
555,539,803,821,6
555,538,802,820,6
555,538,802,820,6
555,537,803,820,6
554,538,802,819,6
553,536,801,820,6
553,536,802,820,6
552,536,801,819,6
551,535,800,819,6
549,535,800,819,6
550,534,800,819,6
549,534,800,818,6
548,533,799,818,6
548,533,799,819,6
547,532,799,817,6
546,531,799,818,6
546,531,799,817,6
545,531,798,817,6
545,531,798,817,6
544,530,798,818,6
544,530,797,817,6
543,529,797,817,6
543,528,796,816,6
543,528,796,816,6
543,528,797,816,6
543,527,796,816,6
543,527,796,816,6
543,526,795,816,6
542,526,796,817,6
542,526,795,816,6
541,526,796,817,6
541,525,796,816,6
540,525,795,816,6
540,525,795,816,6
540,524,795,816,6
541,524,794,816,6
540,524,794,816,6
539,523,795,816,6
540,523,794,816,6
540,523,794,816,6
539,522,794,816,6
539,522,794,816,6
539,521,794,816,6
538,521,792,816,6
537,521,793,816,6
537,520,793,815,6
536,520,793,815,6
537,520,793,815,6
537,520,792,816,6
536,520,792,815,6
536,519,792,815,6
536,519,792,816,6
536,518,791,815,6
536,518,791,816,6
536,518,792,815,6
536,517,791,815,6
536,518,790,815,6
536,518,791,815,6
536,517,791,815,6
536,517,790,816,6
536,517,791,816,6
535,517,790,815,6
535,516,791,816,6
535,516,790,815,6
534,516,790,815,6
533,515,790,815,6
531,515,790,815,6
531,515,789,815,6
530,514,789,814,6
529,513,788,814,6
529,514,788,814,6
528,512,789,813,6
528,513,788,813,6
527,512,787,813,6
528,512,788,813,6
527,512,787,813,6
527,511,787,814,6
526,511,787,814,6
526,511,786,814,6
526,510,785,812,6
524,510,785,813,6
524,509,785,813,6
524,509,786,812,6
523,508,785,813,6
523,508,784,812,6
522,507,784,812,6
521,508,784,812,6
521,507,784,812,6
520,507,784,812,6
521,506,784,812,6
520,506,783,812,6
520,505,784,812,6
519,505,784,812,6
519,505,783,812,6
518,505,782,812,6
518,504,782,811,6
517,503,781,811,6
516,503,782,811,6
516,503,782,811,6
516,502,781,811,6
515,502,781,811,6
515,502,781,811,6
515,501,780,810,6
514,501,781,810,6
513,501,781,811,6
513,500,780,810,6
513,500,780,811,6
512,499,780,810,6
512,499,779,810,6
512,499,779,810,6
512,499,779,810,6
512,498,780,810,6
512,498,779,810,6
511,497,778,810,6
511,497,779,810,6
511,497,778,809,6
511,496,778,811,6
511,496,779,810,6
511,496,779,810,6
510,495,778,810,6
510,495,777,810,6
509,495,778,810,6
509,494,777,810,6
509,494,778,810,6
508,493,778,810,6
507,494,777,809,6
507,493,777,809,6
507,492,777,809,6
506,492,776,809,6
505,492,776,808,6
505,491,776,808,6
505,491,776,809,6
504,491,776,809,6
505,490,776,809,6
504,491,775,809,6
505,490,776,809,6
504,490,775,808,6
505,490,774,809,6
504,490,776,809,6
504,490,775,808,6
504,489,775,809,6
504,488,774,809,6
504,489,774,810,6
504,489,774,809,6
504,488,774,810,6
503,488,775,810,6
502,488,774,810,6
502,488,774,809,6
502,487,774,809,6
501,487,773,809,6
500,486,773,809,6
500,486,773,808,6
498,486,773,808,6
498,486,773,808,6
497,485,772,808,6
496,485,772,807,6
496,484,772,807,6
495,484,772,807,6
495,484,771,807,6
495,484,771,807,6
494,483,771,806,6
493,482,770,806,6
492,482,771,806,6
492,481,770,806,6
491,481,769,806,6
490,481,770,805,6
489,480,769,805,6
489,479,769,805,6
488,480,769,804,6
488,479,769,806,6
488,478,768,806,6
487,478,768,805,6
487,478,768,806,6
487,477,768,805,6
487,477,768,805,6
487,477,767,804,6
487,477,768,806,6
486,477,766,804,6
485,476,767,805,6
486,476,767,804,6
484,475,766,804,6
484,475,766,804,6
484,475,766,805,6
483,474,766,804,6
482,474,765,804,6
482,473,765,804,6
481,474,766,803,6
481,473,765,804,6
481,472,764,803,6
480,472,765,803,6
480,472,764,803,6
480,471,764,803,6
480,471,764,803,6
479,470,764,803,6
478,470,764,803,6
479,470,763,803,6
477,469,763,803,6
477,469,762,803,6
476,468,763,803,6
476,468,762,802,6
476,468,762,802,6
476,468,762,802,6
476,468,762,802,6
475,468,761,803,6
475,467,762,803,6
476,467,762,802,6
476,467,761,803,6
476,467,761,803,6
476,467,762,803,6
476,466,761,803,6
476,467,761,803,6
476,466,762,803,6
475,466,761,804,6
475,466,761,803,6
475,465,761,803,6
474,465,760,803,6
474,465,761,804,6
474,465,760,804,6
474,466,760,804,6
474,465,760,803,6
474,464,760,803,6
474,465,760,803,6
473,464,759,803,6
473,464,760,804,6
473,464,759,803,6
473,463,759,803,6
472,463,759,803,6
472,463,759,803,6
472,462,759,804,6
472,463,759,803,6
471,463,759,803,6
471,462,758,803,6
471,462,759,803,6
472,461,758,804,6
471,462,758,804,6
471,462,759,804,6
471,462,759,804,6
471,462,758,803,6
471,461,758,804,6
471,461,758,805,6
471,461,758,804,6
471,461,758,805,6
470,461,757,804,6
471,461,758,804,6
470,461,757,805,6
470,461,758,804,6
470,460,757,805,6
469,460,758,805,6
469,460,758,805,6
468,459,757,805,6
468,459,757,805,6
467,459,756,804,6
466,459,757,804,6
466,459,756,804,6
466,458,755,804,6
465,458,756,803,6
465,458,755,803,6
464,457,755,803,6
464,457,756,803,6
464,457,755,803,6
464,457,756,803,6
464,457,755,803,6
464,458,755,804,6
464,456,755,803,6
464,457,755,804,6
464,456,755,804,6
463,456,755,803,6
463,456,755,803,6
462,456,755,804,6
462,455,755,804,6
461,456,754,804,6
461,455,754,804,6
460,455,754,803,6
460,454,753,803,6
460,454,753,803,6
459,454,752,803,6
459,454,752,803,6
458,453,753,802,6
458,453,752,802,6
457,453,752,802,6
457,453,753,802,6
456,453,752,802,6
457,452,752,802,6
455,452,752,803,6
457,452,752,802,6
456,451,751,802,6
456,451,751,802,6
456,451,751,802,6
455,451,751,802,6
456,451,751,803,6
456,451,751,803,6
455,451,751,803,6
456,451,751,803,6
455,450,751,803,6
455,450,751,803,6
455,450,751,804,6
455,449,750,804,6
454,449,751,804,6
454,450,750,803,6
454,450,750,804,6
453,449,750,804,6
452,449,749,802,6
451,448,750,803,6
451,448,750,802,6
451,448,749,803,6
450,448,748,802,6
449,448,748,802,6
448,447,748,802,6
448,447,748,802,6
448,446,747,801,6
447,446,747,802,6
447,446,747,802,6
448,446,747,801,6
448,446,747,802,6
448,446,747,802,6
448,446,747,802,6
449,446,747,801,6
449,446,746,801,6
449,446,747,801,6
450,445,746,802,6
450,446,746,803,6
450,445,747,802,6
449,446,746,803,6
450,446,747,803,6
449,445,746,802,6
450,445,747,803,6
449,446,746,803,6
449,446,747,803,6
448,445,746,803,6
448,445,747,803,6
448,445,746,803,6
448,444,747,803,6
446,445,747,803,6
448,445,745,803,6
447,444,746,803,6
447,445,746,803,6
446,444,745,803,6
446,444,745,802,6
445,444,745,802,6
445,443,745,802,6
444,443,745,802,6
445,442,745,802,6
444,443,745,803,6
444,442,744,801,6
443,442,744,802,6
443,442,745,802,6
443,442,745,802,6
443,442,744,802,6
443,442,744,802,6
443,442,744,802,6
443,441,744,802,6
442,441,744,802,6
442,441,743,802,6
441,441,743,802,6
441,440,742,802,6
439,440,742,801,6
439,440,742,800,6
438,440,741,801,6
438,440,742,800,6
437,439,742,800,6
438,439,742,800,6
437,439,741,800,6
436,439,741,800,6
436,438,741,800,6
435,438,740,799,6
434,438,740,799,6
434,438,740,798,6
434,437,740,799,6
434,438,740,799,6
434,437,740,799,6
434,437,740,799,6
434,437,740,799,6
434,436,740,799,6
435,437,740,799,6
435,436,740,800,6
434,436,739,799,6
434,436,739,799,6
434,436,740,800,6
433,435,740,800,6
432,435,739,799,6
432,435,738,799,6
431,435,738,798,6
430,435,738,798,6
430,435,738,798,6
431,435,739,798,6
431,434,738,799,6
432,434,739,799,6
432,434,738,799,6
432,434,738,799,6
431,434,738,799,6
431,434,738,799,6
431,434,739,800,6
431,434,739,800,6
432,433,738,800,6
431,433,738,800,6
430,433,738,800,6
430,433,738,800,6
429,432,737,800,6
428,433,737,799,6
428,432,737,799,6
427,432,737,799,6
427,431,737,799,6
427,432,737,799,6
427,432,737,799,6
427,432,737,800,6
428,432,738,799,6
428,432,737,800,6
429,432,737,800,6
428,432,737,801,6
429,432,737,800,6
428,431,737,802,6
429,431,737,801,6
429,432,737,801,6
427,431,737,802,6
428,431,737,800,6
427,431,737,801,6
427,430,736,801,6
426,430,736,801,6
426,430,736,800,6
426,430,735,800,6
425,430,735,800,6
425,430,736,800,6
425,430,736,799,6
424,429,735,799,6
424,429,735,800,6
424,429,735,799,6
424,429,735,800,6
423,429,734,799,6
423,429,735,799,6
423,428,734,799,6
422,428,734,799,6
422,427,734,799,6
421,428,734,798,6
422,428,734,799,6
421,427,733,798,6
423,427,734,799,6
423,428,734,799,6
423,427,734,800,6
422,428,733,800,6
422,428,734,799,6
422,427,734,800,6
422,427,734,800,6
423,427,734,801,6
422,427,734,801,6
422,428,734,801,6
423,427,734,801,6
421,427,735,801,6
421,426,734,801,6
420,427,733,801,6
421,427,733,801,6
421,426,734,801,6
420,427,734,801,6
419,426,733,801,6
419,426,733,800,6
419,426,733,801,6
418,426,733,801,6
418,425,733,800,6
417,426,733,800,6
416,425,732,799,6
414,424,731,799,6
414,424,732,798,6
413,424,731,797,6
413,424,731,797,6
413,423,731,797,6
413,423,731,797,6
413,423,730,798,6
413,423,731,797,6
412,423,731,797,6
413,423,730,798,6
412,423,730,798,6
413,423,730,798,6
413,423,730,798,6
413,423,731,798,6
413,422,729,798,6
412,422,730,799,6
412,422,730,797,6
412,422,729,798,6
412,422,729,798,6
412,422,729,798,6
412,422,729,797,6
412,421,729,798,6
412,421,729,799,6
411,422,730,798,6
411,421,729,798,6
412,421,730,799,6
412,422,730,799,6
412,421,730,799,6
413,422,729,800,6
412,422,730,800,6
412,422,730,800,6
412,421,729,800,6
412,421,730,799,6
411,421,729,800,6
411,421,729,799,6
410,420,729,798,6
410,421,730,798,6
411,420,729,799,6
410,420,729,799,6
410,421,729,798,6
410,421,729,799,6
410,420,729,799,6
410,421,728,799,6
410,420,728,799,6
411,420,728,799,6
411,420,729,800,6
411,420,729,800,6
411,420,729,800,6
412,421,729,801,6
412,420,729,801,6
412,421,730,801,6
413,421,729,802,6
413,420,729,801,6
413,420,730,802,6
412,420,730,802,6
412,420,730,802,6
412,420,729,802,6
413,420,729,802,6
412,421,730,802,6
413,421,729,803,6
412,420,730,802,6
413,421,730,803,6
412,421,729,802,6
412,421,729,802,6
412,420,729,802,6
411,420,729,802,6
411,420,729,802,6
410,420,729,801,6
411,420,729,801,6
410,420,729,802,6
411,420,729,802,6
410,420,729,801,6
409,420,729,801,6
409,420,728,801,6
409,420,728,801,6
409,420,728,801,6
409,419,729,800,6
409,419,729,800,6
408,419,729,801,6
408,419,728,801,6
407,418,728,801,6
406,418,728,799,6
405,418,728,799,6
405,418,727,799,6
405,418,727,799,6
404,418,726,798,6
404,417,727,798,6
403,418,726,797,6
403,417,725,797,6
402,416,726,798,6
401,416,726,797,6
401,416,725,796,6
400,416,725,796,6
399,415,725,795,6
399,414,725,795,6
399,415,724,794,6
398,415,724,795,6
398,413,723,795,6
398,414,724,795,6
397,414,724,794,6
397,414,723,795,6
397,414,723,795,6
398,414,723,795,6
397,413,723,795,6
397,413,723,794,6
396,413,722,795,6
396,413,723,794,6
396,413,722,794,6
397,413,722,794,6
396,413,723,795,6
397,413,722,794,6
397,413,722,795,6
397,413,722,795,6
397,413,722,795,6
397,413,723,795,6
398,413,723,795,6
398,412,722,796,6
398,412,722,796,6
396,412,722,795,6
397,412,722,795,6
397,412,721,795,6
396,412,722,795,6
395,412,722,795,6
395,411,721,795,6
395,411,722,794,6
395,411,721,794,6
394,411,721,794,6
394,410,721,794,6
394,410,721,794,6
394,411,720,793,6
394,410,721,794,6
394,410,721,794,6
394,410,721,794,6
393,410,721,794,6
393,410,721,794,6
393,410,720,793,6
392,410,720,794,6
392,409,720,793,6
391,409,720,793,6
391,409,720,794,6
390,409,720,793,6
389,408,719,792,6
389,408,719,793,6
390,408,718,792,6
388,407,718,792,6
388,407,719,792,6
388,407,718,792,6
388,407,718,792,6
388,407,718,791,6
388,407,718,791,6
387,407,718,792,6
388,406,717,791,6
388,406,718,791,6
388,406,718,792,6
388,407,717,792,6
388,407,717,792,6
388,406,717,792,6
388,406,718,792,6
387,406,718,792,6
387,405,717,792,6
385,406,717,791,6
386,405,716,791,6
386,405,717,791,6
384,405,716,791,6
385,405,716,791,6
385,404,716,791,6
386,405,716,791,6
386,405,717,791,6
385,404,716,791,6
386,405,716,791,6
385,404,716,790,6
385,404,716,790,6
384,404,715,790,6
384,404,716,790,6
383,404,716,790,6
384,403,715,791,6
383,403,715,790,6
383,403,715,790,6
382,403,715,790,6
382,403,715,790,6
382,403,715,790,6
382,403,715,789,6
382,403,714,789,6
381,402,714,789,6
381,402,715,789,6
381,401,714,789,6
381,402,714,790,6
381,402,714,790,6
382,403,714,790,6
381,402,714,790,6
382,402,714,790,6
381,402,715,791,6
381,402,714,791,6
381,402,714,791,6
381,401,714,791,6
381,402,714,791,6
381,401,714,791,6
380,401,714,791,6
381,401,714,791,6
381,401,714,791,6
380,401,714,792,6
381,401,713,792,6
380,401,714,792,6
380,400,713,792,6
380,400,713,792,6
380,401,713,791,6
380,401,714,791,6
380,401,714,792,6
380,401,713,792,6
380,401,713,792,6
380,401,714,792,6
380,401,714,793,6
380,401,714,793,6
379,401,713,792,6
379,401,714,793,6
379,401,713,793,6
380,400,714,793,6
379,400,714,792,6
378,400,713,792,6
379,400,714,792,6
378,400,713,792,6
378,400,713,792,6
378,400,713,792,6
378,400,713,792,6
377,400,714,793,6
378,400,713,793,6
378,399,713,792,6
378,400,713,794,6
378,400,713,793,6
377,400,713,793,6
377,399,713,793,6
378,400,713,793,6
378,400,712,793,6
378,399,714,793,6
378,400,713,793,6
378,399,712,793,6
378,400,713,793,6
378,400,713,794,6
378,400,713,794,6
378,400,714,794,6
378,400,713,795,6
378,400,714,795,6
379,401,714,795,6
379,400,714,795,6
379,400,714,796,6
379,400,714,796,6
379,400,714,795,6
379,400,714,796,6
379,400,714,795,6
378,400,714,795,6
378,400,714,796,6
378,400,714,795,6
378,400,713,795,6
377,399,713,796,6
376,400,713,795,6
376,399,714,795,6
376,399,713,795,6
376,399,713,795,6
376,399,712,794,6
376,399,713,795,6
376,399,713,794,6
376,399,713,794,6
376,400,713,795,6
377,399,713,795,6
376,399,713,795,6
376,399,713,796,6
375,399,712,796,6
376,399,713,796,6
375,399,713,796,6
375,399,713,795,6
375,398,713,795,6
375,399,712,796,6
375,399,713,795,6
375,399,713,795,6
375,398,713,795,6
374,399,712,795,6
374,399,712,794,6
375,398,712,795,6
374,398,712,794,6
373,398,712,794,6
374,398,712,794,6
373,399,712,794,6
372,398,711,795,6
373,397,712,794,6
373,398,711,794,6
373,398,712,795,6
374,398,712,795,6
373,398,712,794,6
373,398,712,795,6
373,398,712,795,6
374,398,712,795,6
373,398,712,796,6
373,398,712,795,6
372,398,712,794,6
372,398,711,795,6
373,398,712,795,6
372,398,711,796,6
373,397,711,795,6
374,398,712,796,6
373,398,712,796,6
373,398,712,796,6
373,398,712,797,6
373,398,712,797,6
374,399,712,797,6
374,398,712,797,6
374,399,712,797,6
374,398,712,797,6
374,399,712,797,6
375,399,712,797,6
374,399,712,797,6
375,399,713,797,6
375,399,712,797,6
375,398,712,798,6
375,398,713,797,6
375,399,712,797,6
375,399,712,798,6
375,399,712,797,6
374,398,712,798,6
374,399,712,798,6
374,399,712,797,6
374,398,713,797,6
374,398,712,797,6
373,398,713,797,6
373,398,712,797,6
373,399,712,797,6
373,399,713,797,6
373,399,712,798,6
374,399,713,797,6
374,399,712,798,6
374,399,714,799,6
374,398,713,798,6
374,399,713,798,6
373,399,714,799,6
374,399,713,798,6
373,399,712,799,6
373,399,712,799,6
373,398,713,798,6
373,397,712,798,6
372,398,712,798,6
371,398,712,798,6
371,398,712,796,6
371,397,712,797,6
370,398,711,797,6
370,398,712,796,6
370,397,712,796,6
370,397,711,796,6
371,398,711,796,6
370,398,712,797,6
370,397,711,796,6
370,398,711,797,6
370,397,711,796,6
370,397,711,797,6
369,397,710,796,6
369,397,710,797,6
369,397,710,796,6
369,396,711,796,6
369,396,710,796,6
369,397,710,796,6
369,396,711,796,6
369,396,711,796,6
369,397,711,798,6
369,397,711,797,6
369,397,711,798,6
369,397,711,797,6
369,397,711,797,6
369,397,710,797,6
370,397,710,797,6
370,397,711,798,6
370,396,710,797,6
369,397,711,797,6
369,397,711,797,6
370,397,711,798,6
369,397,711,798,6
369,397,711,797,6
370,397,711,798,6
369,396,711,797,6
369,396,710,797,6
368,396,710,797,6
368,396,710,797,6
367,396,710,797,6
367,396,710,797,6
367,396,710,797,6
366,396,710,795,6
367,395,709,796,6
366,395,709,796,6
366,395,709,796,6
366,395,709,796,6
365,394,709,796,6
364,395,709,796,6
365,395,708,795,6
364,394,709,795,6
364,394,709,795,6
363,394,709,795,6
364,394,709,794,6
363,394,708,794,6
363,394,708,793,6
363,393,707,794,6
362,394,708,793,6
362,393,707,793,6
362,393,707,793,6
362,393,708,794,6
362,393,707,794,6
361,392,707,794,6
361,393,707,793,6
360,392,707,793,6
361,393,707,794,6
361,393,707,793,6
360,392,707,793,6
360,392,706,793,6
361,392,707,793,6
360,392,707,794,6
361,392,707,792,6
362,392,707,793,6
362,393,707,794,6
363,393,707,795,6
363,393,707,794,6
363,392,707,795,6
364,394,707,796,6
364,393,707,796,6
364,393,707,796,6
363,393,708,795,6
363,393,708,795,6
363,393,707,795,6
363,393,707,795,6
363,393,708,795,6
362,393,708,796,6
363,393,708,796,6
363,393,707,795,6
363,393,708,796,6
363,394,707,796,6
363,393,708,796,6
362,393,708,796,6
363,393,707,796,6
363,393,708,796,6
363,394,708,796,6
363,393,708,796,6
363,393,708,796,6
364,393,708,797,6
364,393,708,796,6
364,394,709,796,6
364,394,709,797,6
365,394,709,798,6
365,394,709,798,6
365,394,709,798,6
365,394,709,799,6
365,393,708,798,6
365,394,708,798,6
364,394,708,798,6
364,394,708,797,6
364,394,708,797,6
364,394,707,797,6
363,393,708,797,6
362,394,707,796,6
363,393,707,796,6
363,393,707,796,6
363,393,707,796,6
364,394,708,797,6
364,394,708,797,6
365,394,708,797,6
365,395,708,797,6
364,394,708,798,6
365,394,708,799,6
366,395,708,798,6
366,395,709,799,6
366,395,709,799,6
367,395,709,800,6
366,395,709,800,6
366,395,709,800,6
366,395,709,800,6
366,395,708,800,6
366,395,709,800,6
365,395,709,799,6
365,395,709,800,6
365,395,708,799,6
365,394,708,799,6
365,394,708,798,6
365,395,708,799,6
364,395,708,798,6
364,395,708,797,6
364,395,708,798,6
364,395,707,798,6
363,395,708,798,6
364,395,708,798,6
364,394,707,798,6
363,394,708,798,6
363,395,708,798,6
364,394,708,797,6
364,395,707,797,6
363,395,707,797,6
364,395,707,797,6
365,395,707,797,6
365,395,708,798,6
365,395,708,798,6
365,395,708,799,6
365,395,708,798,6
364,395,707,799,6
365,395,708,797,6
364,396,708,799,6
365,395,708,799,6
365,395,707,799,6
364,395,708,798,6
364,395,708,798,6
363,394,708,797,6
363,395,708,797,6
